observations,TravelTime,startNodeID,endNodeID,interval
1,721,12874,16748,2010-03-08 19:55:00
4,365,14932,16281,2010-02-08 18:00:00
2,544,19964,19798,2010-02-08 20:20:00
1,912,12598,20481,2010-03-08 16:20:00
2,542,1380016927,10302,2010-04-08 23:15:00
2,360,15560,17380,2010-04-08 02:55:00
2,961,17122,22135,2010-03-08 15:20:00
8,863,1380034898,10500,2010-02-08 00:00:00
1,1122,21242,21695,2010-04-08 22:10:00
2,1089,21221,11296,2010-02-08 08:40:00
1,835,17104,16037,2010-03-08 12:40:00
1,542,13069,16128,2010-02-08 22:45:00
1,182,10618,17283,2010-03-08 17:20:00
9,1090,13179,11251,2010-03-08 20:05:00
1,625,13095,13035,2010-04-08 13:50:00
1,541,15220,12883,2010-04-08 19:25:00
2,734,20138,16472,2010-03-08 15:25:00
1,185,21163,15960,2010-05-08 11:50:00
1,1082,15560,10705,2010-02-08 18:50:00
1,419,19502,12432,2010-03-08 00:35:00
1,1726,21217,11900,2010-04-08 19:45:00
2,863,1380026241,12671,2010-03-08 00:00:00
1,729,21541,12308,2010-04-08 20:55:00
1,182,15462,13415,2010-04-08 20:25:00
1,721,20485,11591,2010-04-08 21:55:00
1,944,12320,10695,2010-05-08 01:20:00
1,1075,1380035758,13698,2010-04-08 20:05:00
1,543,15170,13342,2010-03-08 14:10:00
2,908,11821,20533,2010-03-08 00:05:00
1,903,15879,17676,2010-03-08 14:05:00
1,293,10026,17282,2010-03-08 19:10:00
12,1014,1380009311,22094,2010-02-08 23:25:00
2,574,22134,15415,2010-03-08 12:20:00
1,189,18025,15910,2010-02-08 10:50:00
1,697,16497,16539,2010-05-08 09:50:00
2,481,21043,18443,2010-03-08 13:20:00
1,1302,12073,14139,2010-04-08 16:45:00
1,547,17537,16648,2010-02-08 15:00:00
1,505,20365,10852,2010-03-08 13:25:00
1,699,11846,14080,2010-02-08 02:10:00
1,1052,21578,11821,2010-05-08 15:45:00
2,1591,12892,16186,2010-05-08 09:05:00
1,362,20017,16278,2010-04-08 13:25:00
1,367,15220,14337,2010-05-08 13:10:00
1,1197,19108,20893,2010-03-08 23:20:00
1,1002,1380012027,20431,2010-03-08 11:45:00
1,1208,21242,11516,2010-05-08 18:10:00
26,877.2307692308,1380009311,1380009311,2010-02-08 15:40:00
1,182,20759,1380015705,2010-04-08 18:40:00
2,514,15199,10893,2010-04-08 21:05:00
2,1847,21242,19128,2010-03-08 08:30:00
1,370,1380012824,14991,2010-02-08 22:35:00
4,121,18184,18184,2010-03-08 13:40:00
3,541,21163,16341,2010-03-08 22:35:00
1,1915,11821,11522,2010-02-08 17:05:00
1,763,12366,18627,2010-03-08 21:25:00
2,1170,13179,18177,2010-05-08 19:25:00
1,201,14034,17303,2010-05-08 12:25:00
1,365,14557,12432,2010-04-08 12:20:00
1,830,10023,13342,2010-03-08 21:20:00
1,361,13740,19179,2010-02-08 21:40:00
3,182,20273,13069,2010-02-08 09:35:00
2,186,1380012823,17432,2010-03-08 14:00:00
1,1064,15220,18796,2010-02-08 21:05:00
3,183,16741,11736,2010-04-08 15:25:00
2,1475,12366,20500,2010-03-08 16:10:00
1,544,1380003568,18329,2010-04-08 08:55:00
1,661,12830,11863,2010-04-08 15:05:00
1,723,1380034174,14039,2010-04-08 20:25:00
1,612,1380006657,11568,2010-05-08 21:00:00
1,931,12448,13937,2010-02-08 21:00:00
1,1099,15170,16373,2010-02-08 15:55:00
9,595,21238,21238,2010-04-08 18:25:00
1,185,21923,13603,2010-02-08 15:55:00
1,514,1380012905,18484,2010-02-08 22:35:00
1,334,1380005449,13739,2010-02-08 16:05:00
1,901,20365,11313,2010-04-08 14:10:00
3,1444,17106,19902,2010-05-08 17:45:00
1,1117,20759,16912,2010-02-08 21:30:00
1,860,18916,21685,2010-02-08 09:05:00
1,365,19162,16617,2010-04-08 10:50:00
6,904,1380009311,17072,2010-02-08 10:55:00
1,751,15220,13251,2010-02-08 13:45:00
1,212,13854,19472,2010-03-08 01:20:00
1,860,18916,20496,2010-05-08 07:10:00
2,1111,11821,16741,2010-05-08 08:10:00
4,921,20273,12648,2010-03-08 17:10:00
2,1099,21242,19340,2010-03-08 13:10:00
4,2202,15417,20892,2010-02-08 21:30:00
1,789,22152,10549,2010-05-08 22:05:00
1,360,21780,12863,2010-04-08 13:40:00
25,284,1380009311,1380009311,2010-03-08 23:15:00
1,187,13639,13639,2010-02-08 02:25:00
6,728,11821,17703,2010-04-08 04:35:00
2,359,20273,19179,2010-03-08 17:15:00
2,791,14932,18613,2010-02-08 02:05:00
1,718,13926,10910,2010-04-08 11:30:00
1,366,13105,10676,2010-04-08 00:15:00
2,1017,16081,14896,2010-04-08 03:25:00
1,731,21305,12548,2010-05-08 13:20:00
2,1798,1380009311,17201,2010-04-08 18:10:00
4,919,1380034898,19136,2010-03-08 23:30:00
1,183,19334,17847,2010-02-08 15:10:00
1,1118,22015,17865,2010-05-08 01:10:00
1,955,18595,17192,2010-04-08 08:55:00
1,1181,17678,10633,2010-02-08 23:30:00
1,917,20365,19618,2010-05-08 15:35:00
3,362,14443,12929,2010-04-08 16:55:00
1,1146,12366,18794,2010-05-08 00:25:00
1,936,13610,16120,2010-04-08 18:20:00
1,774,12308,14665,2010-05-08 12:10:00
1,1174,1380034174,17450,2010-05-08 13:20:00
1,643,20481,11863,2010-04-08 13:20:00
1,397,13316,21483,2010-05-08 21:25:00
1,548,21578,11274,2010-03-08 15:55:00
2,184,18184,17283,2010-02-08 23:40:00
9,458,16143,15530,2010-04-08 13:50:00
2,548,13589,12041,2010-04-08 19:20:00
1,1355,17678,11543,2010-03-08 20:55:00
3,359,11821,19502,2010-05-08 10:15:00
1,1714,21217,13332,2010-04-08 15:25:00
1,307,14019,14056,2010-03-08 02:05:00
1,835,21242,11716,2010-05-08 01:30:00
1,486,11883,12648,2010-05-08 10:35:00
1,523,1380001957,13937,2010-05-08 10:30:00
1,544,10679,12713,2010-03-08 13:20:00
1,1603,13945,15624,2010-04-08 19:20:00
1,587,13077,13095,2010-03-08 20:30:00
1,810,10026,13380,2010-05-08 23:35:00
1,183,20092,19782,2010-05-08 14:00:00
2,2511,16760,13380,2010-04-08 07:20:00
3,2029,12788,11251,2010-05-08 20:55:00
2,340,19964,15984,2010-03-08 20:45:00
1,467,20154,11251,2010-05-08 17:00:00
1,1084,15285,11821,2010-03-08 15:15:00
24,1218,21238,20273,2010-02-08 11:00:00
2,1029,16648,11313,2010-04-08 08:30:00
1,868,11911,18337,2010-05-08 08:30:00
2,1084,12366,15420,2010-04-08 22:50:00
2,363,16278,13095,2010-02-08 23:25:00
1,543,15618,10162,2010-05-08 08:35:00
2,721,16853,16169,2010-02-08 10:20:00
15,915,15170,15961,2010-04-08 21:30:00
1,184,21465,11736,2010-05-08 13:50:00
2,1620,12049,16617,2010-03-08 19:25:00
2,977,17106,20267,2010-05-08 18:55:00
1,1208,18039,18489,2010-04-08 07:55:00
2,961,15220,13035,2010-04-08 19:10:00
1,896,13077,12601,2010-04-08 00:00:00
1,1427,17250,12094,2010-02-08 09:05:00
1,543,10058,12762,2010-02-08 12:15:00
1,878,19879,12041,2010-02-08 13:40:00
1,544,16641,15051,2010-03-08 21:20:00
1,183,14617,16748,2010-03-08 11:20:00
1,1261,1380012823,15578,2010-04-08 19:15:00
1,365,21238,21238,2010-02-08 12:25:00
2,363,20273,17282,2010-05-08 12:40:00
1,1120,13286,10176,2010-02-08 20:40:00
1,954,13332,18862,2010-02-08 14:10:00
1,543,1380009311,1380009311,2010-03-08 11:35:00
1,1057,17048,15984,2010-04-08 15:45:00
1,359,20273,19356,2010-03-08 11:10:00
1,546,17106,16739,2010-03-08 05:35:00
1,905,11881,14977,2010-05-08 22:55:00
1,727,10058,20500,2010-05-08 11:45:00
2,1070,21238,21685,2010-04-08 17:50:00
1,1104,1380028759,18862,2010-04-08 14:35:00
1,905,21416,14151,2010-02-08 20:05:00
1,639,21238,21238,2010-03-08 12:05:00
4,420,17104,13058,2010-02-08 19:50:00
1,181,18344,13342,2010-05-08 00:45:00
1,404,15486,14645,2010-05-08 00:15:00
1,549,14012,21545,2010-03-08 20:20:00
1,792,12049,13935,2010-02-08 20:20:00
1,966,22123,17648,2010-03-08 03:45:00
2,907,1380003304,11874,2010-05-08 21:45:00
3,844,11238,16341,2010-02-08 16:20:00
1,390,13901,19128,2010-03-08 18:25:00
2,680,1380012823,13741,2010-02-08 13:30:00
1,667,1380012027,15891,2010-03-08 10:35:00
1,428,18365,15984,2010-04-08 10:50:00
1,542,10558,16982,2010-02-08 07:10:00
2,1262,10804,19472,2010-02-08 09:40:00
2,1142,1380009311,11232,2010-05-08 00:10:00
1,1075,21238,17138,2010-04-08 16:25:00
1,905,11323,11925,2010-04-08 17:55:00
1,182,1380012027,15504,2010-05-08 22:55:00
1,943,14904,15930,2010-04-08 12:00:00
1,181,15292,14566,2010-04-08 12:35:00
2,426,10558,1380040409,2010-03-08 20:20:00
1,679,19472,17775,2010-04-08 00:15:00
1,533,11373,13775,2010-04-08 18:25:00
1,548,12696,20454,2010-02-08 22:20:00
1,558,11601,12648,2010-05-08 19:15:00
1,368,15560,14215,2010-02-08 12:20:00
2,1234,18558,1380029334,2010-02-08 02:15:00
1,208,11458,11458,2010-04-08 21:20:00
1,187,20235,17147,2010-05-08 20:10:00
3,1327,21977,17394,2010-03-08 12:00:00
2,1430,21917,17775,2010-05-08 09:00:00
2,364,19108,10543,2010-05-08 06:20:00
1,596,15194,12896,2010-02-08 10:40:00
1,541,12049,10373,2010-03-08 12:55:00
1,1377,12565,1380029334,2010-03-08 06:20:00
1,545,18507,18344,2010-02-08 15:30:00
2,184,20365,11591,2010-02-08 16:45:00
3,627,21238,16870,2010-05-08 00:30:00
1,901,12366,17775,2010-05-08 22:45:00
2,625,15417,18090,2010-02-08 18:35:00
1,363,13809,19128,2010-04-08 18:50:00
2,1143,21238,12947,2010-02-08 10:55:00
1,1053,21242,21636,2010-02-08 01:40:00
4,363,1380009311,1380009263,2010-05-08 15:50:00
1,185,1380035888,10879,2010-05-08 15:25:00
2,2447,14604,12648,2010-04-08 20:35:00
6,291,14443,14282,2010-04-08 22:50:00
1,543,15220,17380,2010-03-08 14:35:00
1,813,15170,11452,2010-03-08 21:05:00
1,865,15550,11821,2010-04-08 10:20:00
4,906,21740,21740,2010-05-08 08:30:00
2,542,19348,20500,2010-02-08 11:30:00
2,1727,1380016127,10892,2010-04-08 22:15:00
1,182,20273,13095,2010-03-08 18:35:00
1,1156,10026,10379,2010-02-08 14:55:00
5,1038,1380009311,19662,2010-03-08 20:05:00
2,184,20256,16876,2010-04-08 19:25:00
1,1229,13109,21214,2010-03-08 15:40:00
4,1320,21242,16912,2010-04-08 22:50:00
1,543,18916,20092,2010-03-08 18:50:00
1,952,13854,19200,2010-02-08 21:10:00
1,1523,21977,18507,2010-05-08 08:45:00
1,547,14932,10655,2010-04-08 02:05:00
1,200,18333,12153,2010-02-08 07:35:00
9,2331,16741,18866,2010-03-08 17:30:00
3,324,15220,14337,2010-03-08 20:10:00
8,1023,17147,19739,2010-04-08 19:40:00
3,543,12788,18344,2010-05-08 02:20:00
1,2246,18507,10841,2010-04-08 18:15:00
3,1317,1380032142,19472,2010-03-08 21:55:00
1,1006,14489,15984,2010-03-08 20:00:00
1,915,17510,21242,2010-05-08 06:45:00
1,362,20154,14189,2010-04-08 21:55:00
3,727,19348,12896,2010-05-08 23:30:00
3,1471,1380009311,20893,2010-04-08 23:20:00
2,332,16820,20528,2010-04-08 06:15:00
1,794,13217,12159,2010-05-08 15:55:00
1,361,13610,10659,2010-03-08 22:20:00
1,298,13136,13215,2010-04-08 00:50:00
4,1250,18184,18337,2010-02-08 17:55:00
1,544,16116,20586,2010-05-08 16:50:00
5,541,14443,19948,2010-02-08 13:10:00
1,924,13926,12158,2010-02-08 11:00:00
3,830,20273,12648,2010-03-08 13:20:00
5,535,14386,12308,2010-03-08 22:40:00
2,329,16759,13980,2010-02-08 22:45:00
1,672,1380034898,13095,2010-04-08 20:55:00
2,2814,16648,10914,2010-04-08 16:00:00
1,715,17461,15961,2010-04-08 12:05:00
1,199,12366,11736,2010-05-08 00:30:00
1,310,10288,10288,2010-04-08 06:10:00
1,1214,12817,11863,2010-02-08 21:25:00
5,851,18558,16421,2010-02-08 20:25:00
6,1139,21238,11262,2010-05-08 21:00:00
1,717,1380040128,11863,2010-05-08 18:55:00
1,841,20365,11032,2010-03-08 20:50:00
4,364,12249,10373,2010-03-08 16:30:00
1,635,1380030993,17775,2010-02-08 12:25:00
1,413,13989,14274,2010-02-08 22:40:00
1,596,16295,12649,2010-03-08 03:55:00
2,994,21221,20586,2010-03-08 13:45:00
1,966,21217,12414,2010-02-08 19:40:00
4,180,15539,15539,2010-03-08 14:40:00
2,966,10687,14720,2010-05-08 06:25:00
2,1317,10026,18733,2010-02-08 11:15:00
2,1161,1380034898,12648,2010-02-08 13:40:00
1,909,20941,10695,2010-03-08 20:30:00
1,453,11603,16733,2010-02-08 12:40:00
1,365,20236,20146,2010-04-08 18:40:00
2,725,20503,11161,2010-02-08 11:50:00
1,677,14170,15984,2010-05-08 21:40:00
4,365,11821,16405,2010-05-08 10:25:00
1,820,12065,17877,2010-04-08 17:30:00
1,1002,15427,12231,2010-02-08 17:15:00
1,1053,18344,15021,2010-05-08 15:20:00
1,185,12249,11344,2010-03-08 13:10:00
1,360,17122,12853,2010-03-08 13:00:00
1,1090,17695,11318,2010-02-08 08:55:00
1,1417,12602,15096,2010-03-08 20:10:00
1,226,1380012824,1380012824,2010-04-08 16:35:00
1,1625,19779,14342,2010-04-08 15:50:00
1,371,16115,10868,2010-04-08 12:25:00
4,203,17122,17122,2010-03-08 20:25:00
2,1393,21238,13639,2010-03-08 18:30:00
1,1835,17165,18843,2010-04-08 08:30:00
1,894,17679,20614,2010-04-08 21:05:00
1,183,1380009311,1380009311,2010-04-08 17:10:00
1,340,22015,15520,2010-02-08 01:30:00
1,1081,20365,16478,2010-04-08 21:00:00
1,403,20273,11863,2010-02-08 17:15:00
1,1304,21217,15118,2010-03-08 22:15:00
1,913,12159,11286,2010-04-08 20:05:00
1,833,10163,12918,2010-03-08 12:20:00
1,183,1380009311,1380009311,2010-04-08 16:50:00
1,555,21465,15185,2010-03-08 12:25:00
1,363,14170,12768,2010-04-08 13:55:00
1,1441,11863,11296,2010-05-08 02:15:00
1,742,1380016932,11961,2010-03-08 15:30:00
1,543,20365,16295,2010-03-08 18:35:00
1,1911,21303,12416,2010-02-08 13:45:00
2,319,19964,15984,2010-03-08 21:20:00
1,553,21699,17679,2010-02-08 10:20:00
1,281,16759,19798,2010-02-08 03:05:00
3,761,1380009311,16047,2010-02-08 00:20:00
2,315,13945,17687,2010-05-08 11:50:00
1,369,18916,16876,2010-03-08 08:45:00
1,184,10026,19472,2010-05-08 13:20:00
2,552,18147,17706,2010-02-08 17:05:00
1,184,15292,20651,2010-03-08 09:25:00
1,360,1380009311,1380009311,2010-03-08 19:45:00
3,1156,1380019401,18443,2010-05-08 20:25:00
6,183,16648,12159,2010-05-08 10:30:00
1,1055,20267,13273,2010-05-08 20:50:00
1,371,1380035758,13650,2010-03-08 14:45:00
1,185,12249,13965,2010-04-08 16:10:00
1,728,21242,14139,2010-04-08 23:00:00
1,903,14906,20481,2010-04-08 17:25:00
2,3209,1380006408,11543,2010-03-08 08:25:00
6,919,1380009311,12648,2010-02-08 11:55:00
1,737,12591,10938,2010-02-08 15:50:00
2,900,11821,13293,2010-02-08 23:40:00
1,749,11821,10242,2010-05-08 00:55:00
1,184,12249,10241,2010-02-08 20:30:00
1,395,12864,11863,2010-04-08 13:20:00
1,573,20236,20496,2010-02-08 12:10:00
3,1647,21977,18627,2010-03-08 22:25:00
1,1422,21977,16295,2010-05-08 22:15:00
1,804,21221,14610,2010-05-08 15:30:00
1,1426,15275,18065,2010-05-08 09:25:00
1,182,16295,16295,2010-03-08 23:15:00
2,723,15170,15533,2010-05-08 21:10:00
1,183,12864,18451,2010-04-08 14:10:00
2,524,1380006657,15489,2010-03-08 16:40:00
1,417,13552,11863,2010-02-08 16:40:00
1,180,17147,16271,2010-03-08 17:40:00
1,362,1380029334,1380029334,2010-05-08 13:55:00
2,682,14974,18177,2010-05-08 18:35:00
1,1085,15560,11591,2010-02-08 18:30:00
1,539,21541,20500,2010-02-08 21:55:00
4,541,21740,21740,2010-05-08 08:00:00
3,1129,18558,15984,2010-05-08 19:45:00
1,187,1380019401,1380019401,2010-02-08 15:05:00
100,1264,12728,12728,2010-03-08 14:15:00
3,1615,1380009311,11296,2010-03-08 16:45:00
1,1129,21680,12648,2010-02-08 19:25:00
1,392,16497,20647,2010-02-08 15:15:00
9,1467,11821,1380009311,2010-05-08 03:25:00
2,808,12249,21685,2010-04-08 15:35:00
2,182,21645,17283,2010-05-08 14:20:00
2,542,11821,13629,2010-03-08 17:25:00
1,183,19108,16174,2010-04-08 10:20:00
1,1022,1380001957,17286,2010-02-08 02:00:00
1,599,14932,12308,2010-02-08 17:00:00
2,1051,21656,13739,2010-02-08 23:25:00
1,904,10074,11517,2010-05-08 19:20:00
2,1223,1380037774,16912,2010-03-08 12:40:00
5,796,11821,11863,2010-03-08 02:50:00
1,1457,20154,11844,2010-03-08 13:15:00
1,1713,17408,10580,2010-05-08 18:15:00
2,545,14443,17687,2010-03-08 16:10:00
2,420,15170,15221,2010-05-08 22:45:00
1,543,18916,16820,2010-05-08 20:05:00
2,451,15560,20256,2010-04-08 02:55:00
1,643,10618,13035,2010-04-08 11:45:00
1,911,21176,13229,2010-02-08 08:25:00
1,1046,10813,12308,2010-04-08 13:50:00
1,1077,1380003891,21222,2010-04-08 23:25:00
1,1088,16169,15624,2010-02-08 18:05:00
1,362,14544,13589,2010-03-08 15:40:00
1,181,14443,11780,2010-04-08 23:45:00
1,551,1380034174,10793,2010-02-08 12:30:00
2,169,10618,17706,2010-03-08 19:10:00
2,545,11821,18385,2010-05-08 18:30:00
4,187,16741,13741,2010-02-08 19:50:00
2,812,21541,10769,2010-04-08 18:10:00
2,363,21540,10670,2010-05-08 02:20:00
1,419,19964,12159,2010-05-08 15:45:00
3,1812,20273,15489,2010-04-08 11:10:00
6,1070,12073,13098,2010-03-08 21:15:00
2,720,12249,14940,2010-02-08 15:25:00
1,288,21541,11863,2010-03-08 12:40:00
1,708,21305,14916,2010-03-08 16:05:00
1,1664,21515,15961,2010-04-08 17:45:00
2,524,17408,20348,2010-04-08 12:20:00
2,1093,19964,11251,2010-03-08 07:45:00
4,364,15220,18177,2010-05-08 20:45:00
1,870,13945,13684,2010-03-08 15:45:00
9,363,21238,21238,2010-03-08 16:00:00
1,184,13926,15681,2010-04-08 16:30:00
1,545,19683,17450,2010-03-08 11:50:00
2,359,12249,14337,2010-03-08 18:15:00
2,903,13049,11863,2010-04-08 12:40:00
2,1366,10679,10445,2010-04-08 20:05:00
1,349,1380009311,16421,2010-05-08 02:05:00
1,404,10578,16648,2010-04-08 08:05:00
1,544,10813,14112,2010-02-08 12:15:00
1,723,1380009311,15963,2010-05-08 17:40:00
1,733,13194,13426,2010-02-08 17:25:00
1,365,12249,19683,2010-04-08 22:25:00
1,181,20365,20365,2010-04-08 18:40:00
2,2131,21242,12907,2010-04-08 17:50:00
2,1273,12073,20533,2010-05-08 16:30:00
2,183,13302,14109,2010-03-08 14:55:00
1,541,17165,17151,2010-05-08 03:10:00
1,370,21515,12148,2010-02-08 10:05:00
4,726,12366,13700,2010-02-08 15:25:00
2,701,14170,13035,2010-05-08 02:40:00
1,2534,12366,21085,2010-04-08 22:10:00
2,738,16648,12896,2010-03-08 08:40:00
1,552,15170,18147,2010-04-08 17:45:00
1,440,11373,10543,2010-03-08 12:50:00
1,601,16648,11911,2010-04-08 11:10:00
1,1484,14671,18308,2010-04-08 12:25:00
1,185,16648,11262,2010-02-08 10:20:00
1,361,14932,15509,2010-03-08 11:25:00
1,903,19964,16597,2010-02-08 21:35:00
1,434,15170,17201,2010-03-08 19:45:00
2,617,1380030458,12768,2010-05-08 20:30:00
1,363,1380029593,16488,2010-03-08 09:30:00
6,649,1380009311,11833,2010-04-08 01:25:00
1,185,17122,19472,2010-03-08 22:45:00
5,182,15220,11863,2010-04-08 17:45:00
1,362,13112,20288,2010-05-08 10:15:00
1,926,13687,10705,2010-05-08 16:25:00
1,191,20273,12762,2010-03-08 21:25:00
3,504,21238,12648,2010-04-08 16:35:00
1,359,17537,20273,2010-04-08 11:10:00
2,1431,12148,18308,2010-02-08 12:15:00
2,1244,20286,20273,2010-05-08 09:50:00
2,182,13854,14034,2010-02-08 14:30:00
32,1027,21977,1380012824,2010-05-08 00:55:00
1,573,21977,13937,2010-05-08 22:40:00
6,485,1380034898,11708,2010-02-08 21:30:00
2,759,21238,17392,2010-02-08 19:05:00
3,543,20273,15833,2010-04-08 12:25:00
2,723,1380034898,12768,2010-04-08 16:25:00
1,184,12249,19683,2010-04-08 03:15:00
1,1102,12158,17013,2010-02-08 21:30:00
2,1091,10026,17775,2010-04-08 11:25:00
1,364,12574,13095,2010-02-08 04:45:00
3,1921,21977,17151,2010-02-08 08:55:00
15,843,21217,18147,2010-02-08 02:45:00
2,530,20485,11863,2010-03-08 09:20:00
2,1422,14443,16047,2010-04-08 01:20:00
1,539,10026,11568,2010-05-08 13:20:00
1,2475,16839,10868,2010-03-08 15:30:00
1,181,13342,13342,2010-04-08 18:15:00
1,968,10607,17565,2010-02-08 22:35:00
2,363,13809,12148,2010-03-08 15:40:00
1,721,21176,10809,2010-04-08 16:00:00
2,537,14443,17877,2010-02-08 22:50:00
2,181,17122,17380,2010-05-08 16:45:00
1,180,13039,12648,2010-05-08 15:05:00
1,540,19173,17346,2010-05-08 09:35:00
1,894,12982,19111,2010-02-08 16:30:00
1,2746,15152,18337,2010-04-08 22:10:00
1,535,21651,19886,2010-02-08 11:55:00
1,975,10235,12649,2010-04-08 20:30:00
1,1037,11821,20482,2010-02-08 10:05:00
1,1136,21217,13911,2010-02-08 16:25:00
4,1092,21221,21541,2010-03-08 11:50:00
1,544,16036,18916,2010-04-08 01:25:00
1,973,17891,11295,2010-05-08 14:20:00
1,274,12073,14371,2010-02-08 21:10:00
1,337,20381,20381,2010-05-08 23:15:00
1,905,21977,16751,2010-05-08 18:40:00
3,548,15220,19128,2010-03-08 08:30:00
1,364,17165,17413,2010-02-08 19:10:00
2,622,19108,21685,2010-05-08 15:40:00
1,701,1380021322,10288,2010-02-08 09:10:00
1,540,18916,13215,2010-05-08 01:25:00
2,954,10024,21222,2010-03-08 14:20:00
3,362,19108,11309,2010-04-08 19:25:00
2,485,21515,13936,2010-02-08 09:10:00
1,765,10618,15961,2010-04-08 00:05:00
1,695,16036,16982,2010-05-08 22:05:00
1,923,19569,14720,2010-02-08 12:50:00
5,999,14443,17201,2010-04-08 21:45:00
1,1261,18558,14703,2010-03-08 22:25:00
1,287,17165,17380,2010-05-08 10:25:00
1,1082,17324,12159,2010-04-08 16:15:00
1,359,11962,21330,2010-02-08 14:25:00
1,184,12366,15910,2010-03-08 14:15:00
1,901,10026,11309,2010-03-08 16:25:00
2,1797,21342,13542,2010-03-08 06:45:00
2,366,13095,17706,2010-02-08 08:25:00
1,684,12823,20496,2010-05-08 00:05:00
1,902,1380004464,14671,2010-04-08 15:20:00
3,1619,1380009311,13956,2010-03-08 18:50:00
1,179,13926,17432,2010-03-08 16:20:00
1,1231,1380032142,10914,2010-03-08 22:20:00
1,1390,21242,1380028805,2010-05-08 20:15:00
1,365,14959,14792,2010-04-08 18:35:00
1,1383,12847,16617,2010-04-08 23:05:00
1,184,15560,15560,2010-04-08 02:40:00
2,981,10558,18308,2010-04-08 06:45:00
1,360,12249,10591,2010-03-08 09:30:00
2,549,17679,15498,2010-05-08 20:55:00
1,1249,12308,15184,2010-05-08 03:25:00
1,902,13212,14470,2010-02-08 19:05:00
1,869,13393,10675,2010-02-08 14:55:00
4,1441,1380009311,20481,2010-04-08 22:25:00
2,721,1380026241,21545,2010-02-08 19:15:00
1,541,14443,16186,2010-03-08 02:25:00
1,1421,10632,18443,2010-02-08 17:15:00
1,774,1380001213,10046,2010-02-08 20:30:00
2,903,19108,11251,2010-03-08 14:15:00
3,547,10058,14116,2010-02-08 17:40:00
1,222,12799,15984,2010-05-08 09:55:00
1,361,21305,11718,2010-03-08 13:35:00
1,621,12049,16421,2010-04-08 21:55:00
1,397,21738,20586,2010-03-08 22:15:00
1,1513,21977,12830,2010-05-08 21:45:00
1,863,17461,1380029432,2010-03-08 11:55:00
3,890,14443,11251,2010-02-08 23:00:00
1,535,12859,18443,2010-02-08 09:50:00
2,1083,12366,17192,2010-03-08 19:05:00
2,1116,14443,21280,2010-05-08 20:55:00
1,1370,20315,11522,2010-05-08 01:05:00
1,1263,21242,14502,2010-02-08 14:20:00
1,2351,1380009311,20586,2010-02-08 17:35:00
2,1405,18558,13802,2010-02-08 17:05:00
1,817,16741,20482,2010-05-08 19:00:00
2,1064,13854,1380040905,2010-04-08 20:10:00
2,1695,13926,14988,2010-05-08 16:10:00
2,793,1380033349,15808,2010-02-08 20:05:00
1,364,12930,16448,2010-03-08 11:35:00
1,179,12058,11344,2010-02-08 10:00:00
1,494,12073,16342,2010-02-08 22:25:00
1,906,12249,16421,2010-03-08 14:20:00
1,180,21917,10204,2010-02-08 21:50:00
1,733,10058,17687,2010-03-08 17:05:00
2,543,17461,10655,2010-05-08 17:40:00
2,1137,13497,12159,2010-03-08 14:35:00
1,1401,20273,11560,2010-05-08 00:00:00
1,540,14515,13700,2010-05-08 10:05:00
2,1900,21970,14792,2010-03-08 20:30:00
4,908,1380029334,1380029334,2010-04-08 01:25:00
1,912,13217,14022,2010-04-08 17:50:00
1,325,15626,16643,2010-05-08 18:45:00
1,183,21578,12159,2010-03-08 15:30:00
2,559,14070,17283,2010-02-08 17:00:00
22,953,21977,13911,2010-03-08 13:30:00
2,181,15170,11806,2010-03-08 13:05:00
1,1166,13229,20027,2010-02-08 22:00:00
1,1433,13039,13365,2010-05-08 17:20:00
1,336,17847,12159,2010-04-08 21:50:00
1,1160,20503,12308,2010-04-08 17:30:00
1,908,13039,18733,2010-03-08 04:50:00
1,549,11458,11718,2010-05-08 17:20:00
